episode_id,step,reward_mean_0,reward_mean_1,reward_total_0,reward_total_1,episode_length_steps,avg_speed_0_kmh,avg_speed_1_kmh,max_speed_0_kmh,max_speed_1_kmh,avg_angle_0_rad,avg_angle_1_rad,laps_0,laps_1,overtakes_0,overtakes_1,min_distance_m,avg_distance_m,pct_leader_0,pct_leader_1,max_meters_traveled_0,max_meters_traveled_1,max_progress_pct_0,max_progress_pct_1,best_lap_time_0_s,best_lap_time_1_s,policy_loss,value_loss,reason
113,8036,0.2000,0.1908,41.00,39.12,205,35.64,36.79,45.57,47.64,0.098,0.125,0,0,0,1,3.09,3.19,22.0,78.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
114,8257,0.1758,0.2203,38.85,48.68,221,41.57,45.18,50.63,53.44,0.138,0.108,0,0,0,1,4.88,5.92,22.6,77.4,NaN,NaN,NaN,NaN,NaN,NaN,-0.04228,4.06820,wall_collision
115,8331,0.1559,0.2952,11.54,21.84,74,31.13,32.10,35.97,37.04,0.137,0.079,0,0,0,0,3.80,0.70,64.9,35.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
116,8424,0.3002,0.1957,27.91,18.20,93,33.96,34.49,36.91,40.50,0.054,0.083,0,0,0,0,4.34,0.22,97.8,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
117,8632,0.1642,0.2068,34.16,43.02,208,37.23,33.43,47.30,42.57,0.136,0.116,0,0,0,0,3.97,4.88,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
118,8734,0.1531,0.2057,15.62,20.98,102,32.20,33.77,37.56,42.04,0.118,0.076,0,0,0,0,2.70,0.82,58.8,41.2,NaN,NaN,NaN,NaN,NaN,NaN,-0.07171,5.70382,car_collision
119,8839,0.1663,0.2168,17.46,22.76,105,34.91,37.17,40.71,47.24,0.093,0.078,0,0,0,0,3.71,0.61,78.1,21.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
120,9580,0.1650,0.1606,122.28,119.02,741,44.57,41.11,55.69,50.97,0.156,0.140,0,0,0,0,4.00,22.25,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.14472,8.67252,wall_collision
121,9753,0.2547,0.2340,44.07,40.49,173,37.16,36.20,43.85,44.10,0.098,0.089,0,0,0,0,2.61,0.79,87.9,12.1,NaN,NaN,NaN,NaN,NaN,NaN,-0.08770,2.05804,car_collision
122,9827,0.0550,0.0899,4.07,6.65,74,31.72,33.28,39.05,43.22,0.112,0.093,0,0,0,0,2.34,0.76,62.2,37.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
123,9922,0.1544,0.1834,14.67,17.42,95,32.48,34.00,39.72,36.93,0.093,0.107,0,0,0,0,2.78,1.58,31.6,68.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
124,10383,0.2012,0.1500,92.74,69.17,461,45.91,39.12,57.06,49.26,0.098,0.126,0,0,0,0,4.41,21.21,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.26338,5.39180,wall_collision
125,11022,0.1778,0.1777,113.60,113.53,639,36.59,39.77,45.25,49.77,0.096,0.115,0,0,0,1,3.32,12.01,20.0,80.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.16196,2.83897,wall_collision
126,11609,0.0856,0.1000,50.27,58.69,587,41.90,41.66,51.62,55.07,0.120,0.119,0,0,0,0,2.54,11.99,99.7,0.3,NaN,NaN,NaN,NaN,NaN,NaN,-0.06414,5.90857,car_collision
127,11697,0.1616,0.0693,14.22,6.10,88,31.13,28.53,37.24,34.41,0.093,0.109,0,0,0,0,3.15,0.93,97.7,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
128,11787,0.1274,0.1515,11.47,13.64,90,31.57,34.09,45.26,42.73,0.048,0.106,0,0,0,0,3.17,3.11,12.2,87.8,NaN,NaN,NaN,NaN,NaN,NaN,-0.29521,8.81016,car_collision
129,12096,0.1636,0.1531,50.56,47.32,309,38.54,38.30,49.14,53.64,0.102,0.104,0,0,0,0,2.51,4.20,99.7,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
130,12655,0.1138,0.1284,63.63,71.79,559,36.27,36.88,50.54,45.71,0.097,0.129,0,0,0,1,3.65,10.32,5.4,94.6,NaN,NaN,NaN,NaN,NaN,NaN,-0.17569,6.03042,car_collision
131,13008,0.0632,0.0844,22.33,29.80,353,33.04,33.07,46.43,38.37,0.107,0.097,0,0,0,0,2.11,3.67,4.2,95.8,NaN,NaN,NaN,NaN,NaN,NaN,-0.17875,4.17493,car_collision
132,13119,0.2092,0.2063,23.22,22.90,111,30.86,30.93,34.53,34.41,0.071,0.074,0,0,0,0,2.62,1.14,45.0,55.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
133,13416,0.1386,0.0908,41.16,26.97,297,30.26,29.22,37.29,38.34,0.113,0.091,0,0,0,0,3.37,7.54,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.08514,18.81161,wall_collision
134,13555,0.2119,0.2293,29.45,31.88,139,30.90,32.30,37.95,43.74,0.071,0.077,0,0,0,0,2.91,1.15,84.9,15.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
135,13730,0.2050,0.2285,35.87,39.99,175,29.46,30.44,34.41,37.47,0.060,0.083,0,0,0,0,2.80,2.40,94.3,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
136,13873,0.2189,0.2242,31.31,32.06,143,31.31,32.25,36.03,40.63,0.101,0.091,0,0,0,0,2.63,0.74,62.9,37.1,NaN,NaN,NaN,NaN,NaN,NaN,0.16977,24.45980,car_collision
137,14112,0.1408,0.1234,33.65,29.49,239,30.92,29.86,39.25,35.63,0.096,0.081,0,0,0,0,3.38,1.95,75.3,24.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
138,14523,0.1767,0.1429,72.62,58.75,411,33.82,30.91,42.51,44.76,0.095,0.103,0,0,0,0,3.71,13.58,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.05744,7.83069,wall_collision
139,14628,0.1903,0.1512,19.98,15.88,105,28.64,28.68,34.22,34.27,0.080,0.049,0,0,0,0,2.25,1.45,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
140,15113,0.1196,0.1157,58.02,56.10,485,32.90,33.57,41.68,43.99,0.102,0.106,0,0,0,1,4.29,8.00,14.0,86.0,NaN,NaN,NaN,NaN,NaN,NaN,0.08618,7.90394,car_collision
141,15475,0.1585,0.1423,57.38,51.52,362,35.17,34.43,46.69,40.73,0.091,0.113,0,0,1,1,2.80,5.03,42.3,57.7,NaN,NaN,NaN,NaN,NaN,NaN,0.20193,7.26229,car_collision
142,15617,0.0953,0.2121,13.54,30.11,142,28.49,33.13,34.22,40.52,0.116,0.110,0,0,0,1,4.07,3.48,25.4,74.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
143,15913,0.1741,0.2238,51.54,66.26,296,28.39,28.78,36.58,34.75,0.072,0.106,0,0,0,1,3.71,4.55,29.4,70.6,NaN,NaN,NaN,NaN,NaN,NaN,-0.07986,4.43194,wall_collision
144,16201,0.2142,0.1584,61.69,45.62,288,32.72,27.37,41.30,34.68,0.097,0.091,0,0,0,0,3.87,7.44,91.3,8.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
145,16448,0.1318,0.1112,32.56,27.45,247,26.62,26.51,34.41,34.43,0.091,0.101,0,0,0,0,2.30,3.89,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.01639,3.29896,car_collision
146,17014,0.1971,0.2147,111.56,121.49,566,33.56,33.69,48.03,51.91,0.108,0.106,0,0,0,1,2.46,5.22,88.3,11.7,NaN,NaN,NaN,NaN,NaN,NaN,-0.32926,3.92712,car_collision
147,17191,0.2060,0.2330,36.46,41.25,177,31.03,32.29,34.81,43.01,0.075,0.121,0,0,0,0,3.04,2.12,92.7,7.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
148,17432,0.1880,0.1970,45.31,47.47,241,30.33,30.69,36.00,37.42,0.100,0.106,0,0,0,1,2.52,2.85,35.3,64.7,NaN,NaN,NaN,NaN,NaN,NaN,0.25602,16.54564,car_collision
149,17658,0.2116,0.1435,47.83,32.43,226,39.78,32.83,48.73,37.51,0.105,0.095,0,0,0,0,5.01,7.94,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
150,17996,0.0985,0.1303,33.28,44.03,338,32.65,34.26,41.66,42.85,0.095,0.110,0,0,0,1,5.01,8.83,3.8,96.2,NaN,NaN,NaN,NaN,NaN,NaN,-0.01250,2.79095,wall_collision
151,18164,0.2397,0.3186,40.27,53.53,168,33.53,35.21,37.89,45.60,0.074,0.104,0,0,0,1,4.46,2.02,53.6,46.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
152,18254,0.1687,0.1838,15.18,16.54,90,31.40,32.67,34.49,36.97,0.074,0.078,0,0,0,0,2.64,0.49,80.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
153,18376,0.0269,0.0985,3.28,12.02,122,31.78,32.89,41.73,40.24,0.086,0.094,0,0,0,0,2.93,3.52,8.2,91.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
154,18597,0.1801,0.1071,39.80,23.67,221,35.87,28.98,43.73,35.40,0.081,0.118,0,0,0,0,4.31,8.88,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.07962,12.74185,wall_collision
155,19065,0.1404,0.1295,65.71,60.61,468,38.33,37.99,52.60,49.98,0.120,0.083,0,0,0,0,2.32,17.35,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01569,3.67964,car_collision
156,19645,0.2074,0.1937,120.29,112.36,580,39.39,39.07,49.72,50.98,0.114,0.096,0,0,0,0,3.58,10.50,84.8,15.2,NaN,NaN,NaN,NaN,NaN,NaN,-0.22421,1.84142,wall_collision
157,19761,0.2117,0.2018,24.55,23.41,116,29.65,29.26,34.72,34.21,0.109,0.108,0,0,0,0,2.35,0.90,98.3,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
158,20061,0.1252,0.1175,37.55,35.25,300,35.08,27.07,45.83,34.41,0.118,0.109,0,0,0,0,4.88,14.66,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.25014,2.82346,wall_collision
159,21087,0.1356,0.1188,139.11,121.89,1026,36.04,34.21,45.49,44.21,0.105,0.121,0,0,0,0,4.01,19.74,99.2,0.8,NaN,NaN,NaN,NaN,NaN,NaN,-0.14402,0.95714,wall_collision
160,21315,0.1726,0.0998,39.34,22.75,228,35.04,33.74,40.25,45.32,0.109,0.093,0,0,0,0,4.12,3.57,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
161,21415,0.2029,0.3088,20.29,30.88,100,31.32,33.78,37.45,41.11,0.109,0.089,0,0,0,0,4.84,1.52,36.0,64.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
162,21585,0.1824,0.2760,31.00,46.93,170,30.92,37.80,35.34,49.03,0.123,0.081,0,0,0,1,4.06,4.19,34.7,65.3,NaN,NaN,NaN,NaN,NaN,NaN,0.16566,14.26379,wall_collision
163,21800,0.0969,0.0775,20.84,16.66,215,28.55,26.79,36.46,41.35,0.110,0.071,0,0,0,0,4.66,5.75,99.1,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
164,22773,0.1341,0.1425,130.45,138.63,973,36.65,36.82,51.06,47.15,0.107,0.111,0,0,0,1,3.76,20.52,7.3,92.7,NaN,NaN,NaN,NaN,NaN,NaN,0.16289,8.86379,wall_collision
165,22967,0.2859,0.2358,55.46,45.75,194,33.62,31.83,39.53,41.02,0.119,0.104,0,0,0,0,4.71,2.56,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
166,23351,0.1275,0.0986,48.96,37.88,384,36.23,34.94,49.14,41.19,0.103,0.116,0,0,1,1,2.74,5.17,52.9,47.1,NaN,NaN,NaN,NaN,NaN,NaN,-0.09166,2.67412,wall_collision
167,23518,0.1859,0.2222,31.04,37.11,167,33.99,34.33,42.65,40.27,0.098,0.095,0,0,0,0,2.40,1.58,40.7,59.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
168,23784,0.1916,0.1405,50.97,37.37,266,31.44,26.86,39.40,34.41,0.096,0.101,0,0,0,0,4.26,7.05,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01408,15.12218,wall_collision
169,24162,0.1651,0.2135,62.41,80.71,378,28.62,30.53,38.73,40.53,0.093,0.114,0,0,0,1,3.05,5.24,73.3,26.7,NaN,NaN,NaN,NaN,NaN,NaN,-0.11224,2.47769,wall_collision
170,24883,0.0905,0.0821,65.24,59.18,721,30.01,29.57,43.48,37.65,0.110,0.097,0,0,0,0,3.95,20.75,99.4,0.6,NaN,NaN,NaN,NaN,NaN,NaN,-0.04999,2.57680,car_collision
171,24990,0.1682,0.2049,18.00,21.93,107,29.85,32.15,34.41,43.29,0.120,0.073,0,0,0,0,3.05,1.59,79.4,20.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
172,25142,0.3028,0.2288,46.02,34.77,152,31.37,29.04,36.37,34.76,0.093,0.108,0,0,0,0,4.48,1.57,71.1,28.9,NaN,NaN,NaN,NaN,NaN,NaN,-0.28302,11.13446,wall_collision
173,25312,0.1817,0.2754,30.90,46.83,170,30.14,33.75,34.68,40.91,0.108,0.110,0,0,0,1,3.78,2.54,55.3,44.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
174,25449,0.1965,0.1097,26.92,15.03,137,32.04,28.54,35.70,36.98,0.106,0.084,0,0,0,0,4.90,4.98,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
175,25791,0.1380,0.1230,47.19,42.05,342,32.74,29.82,45.14,43.02,0.109,0.120,0,0,1,1,2.43,6.82,49.1,50.9,NaN,NaN,NaN,NaN,NaN,NaN,-0.12146,8.19308,wall_collision
176,25919,0.3157,0.2283,40.41,29.23,128,35.59,32.48,44.60,37.20,0.079,0.116,0,0,0,0,4.67,0.66,99.2,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
177,26059,0.1080,0.2287,15.12,32.02,140,27.20,28.65,34.21,35.24,0.126,0.098,0,0,0,1,4.19,3.91,23.6,76.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
178,26247,0.2182,0.2572,41.02,48.35,188,31.17,32.38,39.03,42.15,0.115,0.117,0,0,0,1,3.73,2.47,35.6,64.4,NaN,NaN,NaN,NaN,NaN,NaN,-0.13850,7.82851,car_collision
179,26677,0.2036,0.2020,87.54,86.86,430,36.27,35.70,53.28,44.53,0.096,0.092,0,0,0,0,3.72,4.37,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.00731,3.85364,car_collision
180,27011,0.1012,0.0932,33.79,31.13,334,33.59,32.82,43.26,41.35,0.101,0.103,0,0,0,0,4.08,10.11,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
181,27140,0.3003,0.2211,38.73,28.53,129,31.12,29.54,35.20,36.66,0.109,0.126,0,0,0,0,4.01,1.75,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.18147,4.47689,wall_collision
182,27299,0.2930,0.2336,46.58,37.15,159,29.67,29.13,37.59,35.41,0.107,0.128,0,0,0,0,3.14,2.01,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
183,27382,0.1716,0.1450,14.24,12.04,83,31.13,29.01,34.23,34.41,0.095,0.083,0,0,0,0,3.15,1.11,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
184,27632,0.1418,0.1056,35.45,26.39,250,30.63,29.87,45.59,38.98,0.119,0.100,0,0,0,0,3.01,7.17,97.6,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
185,27742,0.0322,0.1791,3.54,19.70,110,24.24,33.82,30.23,43.91,0.109,0.109,0,0,0,0,5.93,7.15,8.2,91.8,NaN,NaN,NaN,NaN,NaN,NaN,0.10884,14.91993,wall_collision
186,27915,0.2766,0.2244,47.85,38.82,173,34.02,30.35,47.54,34.95,0.067,0.115,0,0,0,0,4.54,1.92,75.7,24.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
187,28936,0.1243,0.1172,126.91,119.63,1021,33.14,32.86,51.69,47.89,0.106,0.099,0,0,0,0,4.68,30.27,99.6,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.01407,1.84830,wall_collision
188,29059,0.2004,0.3170,24.66,38.99,123,31.97,33.38,40.05,39.17,0.089,0.097,0,0,0,1,3.44,2.52,30.1,69.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
189,30585,0.0926,0.1071,141.30,163.41,1526,30.95,31.19,45.37,44.01,0.097,0.109,0,0,0,0,4.79,25.77,0.7,99.3,NaN,NaN,NaN,NaN,NaN,NaN,-0.00262,1.58051,wall_collision
190,32415,0.1183,0.1142,216.46,208.98,1830,33.45,31.30,52.50,45.78,0.123,0.115,0,0,0,0,4.31,40.16,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.06014,0.66706,wall_collision
191,32506,0.2137,0.3122,19.45,28.41,91,36.68,34.86,48.91,41.33,0.086,0.077,0,0,0,0,4.96,0.77,78.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
192,32662,0.1874,0.0755,29.23,11.77,156,33.51,27.49,38.68,34.21,0.124,0.150,0,0,0,0,4.33,5.33,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
193,32734,0.3074,0.1576,22.14,11.35,72,32.49,30.59,36.60,35.55,0.092,0.123,0,0,0,0,4.73,0.78,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
194,32916,0.1597,0.2660,29.06,48.42,182,33.27,33.43,45.35,41.47,0.133,0.127,0,0,0,1,2.90,3.32,20.3,79.7,NaN,NaN,NaN,NaN,NaN,NaN,0.06752,12.85351,wall_collision
195,32989,0.3026,0.1604,22.09,11.71,73,31.96,30.46,35.72,34.52,0.077,0.112,0,0,0,0,5.08,0.52,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
196,33113,0.2218,0.2942,27.51,36.48,124,29.43,28.38,34.41,34.43,0.137,0.120,0,0,0,0,5.63,0.69,79.8,20.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
197,33399,0.1853,0.1950,52.99,55.78,286,37.96,38.33,52.90,49.13,0.124,0.113,0,0,0,1,2.71,8.62,18.2,81.8,NaN,NaN,NaN,NaN,NaN,NaN,-0.00535,11.74698,car_collision
198,33595,0.2111,0.2520,41.37,49.39,196,33.01,34.16,40.93,40.66,0.153,0.114,0,0,0,0,2.79,2.36,16.8,83.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
199,33710,0.2334,0.3225,26.85,37.09,115,36.33,37.77,47.70,45.24,0.083,0.092,0,0,0,0,4.54,1.74,38.3,61.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
200,33757,0.2991,0.0671,14.06,3.15,47,31.70,27.35,37.01,34.43,0.095,0.135,0,0,0,0,5.95,1.06,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
201,34015,0.1267,0.1845,32.69,47.60,258,33.31,37.42,47.50,48.37,0.102,0.118,0,0,0,1,5.80,11.34,12.0,88.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.12949,8.46262,wall_collision
202,34399,0.1695,0.1306,65.08,50.14,384,35.99,33.22,47.67,39.97,0.125,0.095,0,0,0,0,5.00,11.81,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.06966,2.04014,wall_collision
203,34486,0.0969,0.0038,8.43,0.33,87,30.87,26.83,34.65,36.05,0.123,0.064,0,0,0,0,4.63,3.06,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
204,35523,0.1124,0.1093,116.51,113.30,1037,34.69,31.86,55.60,46.87,0.108,0.119,0,0,0,0,4.92,36.34,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.04729,4.74616,wall_collision
205,35967,0.1731,0.1607,76.84,71.35,444,35.38,35.09,54.61,46.70,0.108,0.121,0,0,0,1,2.93,10.08,22.3,77.7,NaN,NaN,NaN,NaN,NaN,NaN,-0.07993,1.07886,car_collision
206,36169,0.1253,0.2225,25.32,44.95,202,32.28,36.35,36.75,46.69,0.102,0.114,0,0,0,1,4.10,6.89,31.7,68.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
207,36315,0.2552,0.1882,37.25,27.47,146,33.94,31.00,41.10,38.93,0.102,0.080,0,0,0,0,5.36,3.93,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
208,37120,0.1624,0.1503,130.76,121.01,805,39.69,35.04,63.36,47.00,0.103,0.095,0,0,0,0,4.53,39.60,95.3,4.7,NaN,NaN,NaN,NaN,NaN,NaN,-0.10491,3.39004,wall_collision
209,39121,0.1172,0.1277,234.59,255.51,2001,33.42,35.12,52.30,57.85,0.118,0.124,0,0,0,1,4.66,32.10,2.7,97.3,NaN,NaN,NaN,NaN,NaN,NaN,0.00610,0.51607,max_steps
210,40110,0.1530,0.1529,151.34,151.21,989,34.90,37.36,48.25,51.74,0.115,0.118,0,0,0,1,2.66,22.55,9.0,91.0,NaN,NaN,NaN,NaN,NaN,NaN,0.08600,0.65885,wall_collision
211,40278,0.2235,0.1724,37.54,28.97,168,35.98,34.92,49.01,41.47,0.112,0.077,0,0,0,0,4.29,4.35,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
212,40634,0.1051,0.1300,37.41,46.29,356,33.13,33.80,44.70,46.82,0.134,0.129,0,0,0,1,3.76,7.71,14.0,86.0,NaN,NaN,NaN,NaN,NaN,NaN,0.23704,10.14727,car_collision
213,40812,0.2106,0.1396,37.48,24.85,178,36.07,32.36,41.80,38.88,0.106,0.084,0,0,0,0,5.28,5.47,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
214,40915,0.2518,0.1256,25.94,12.94,103,37.80,30.51,48.92,40.22,0.069,0.071,0,0,0,0,5.14,3.59,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
215,41311,0.1336,0.1455,52.89,57.63,396,36.35,36.58,52.60,45.97,0.117,0.120,0,0,0,1,2.63,8.74,8.1,91.9,NaN,NaN,NaN,NaN,NaN,NaN,0.14935,7.12366,car_collision
216,42066,0.1636,0.1803,123.50,136.11,755,40.54,40.94,58.08,57.66,0.108,0.138,0,0,0,1,3.36,17.88,9.8,90.2,NaN,NaN,NaN,NaN,NaN,NaN,-0.07949,2.06829,car_collision
217,42911,0.1819,0.1584,153.73,133.88,845,42.44,36.24,57.77,49.58,0.126,0.129,0,0,0,0,5.14,32.92,98.6,1.4,NaN,NaN,NaN,NaN,NaN,NaN,0.01833,0.90753,wall_collision
218,43378,0.1353,0.1273,63.17,59.47,467,39.71,38.97,57.30,47.25,0.131,0.114,0,0,0,0,4.22,13.94,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.09293,1.01107,car_collision
219,44315,0.1232,0.1234,115.43,115.59,937,40.41,40.11,54.07,52.48,0.139,0.147,0,0,0,0,4.29,14.62,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.02609,3.89732,car_collision
220,44425,0.2245,0.2336,24.70,25.69,110,37.62,37.96,45.65,45.71,0.088,0.105,0,0,0,0,2.40,0.22,89.1,10.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
221,44556,0.2849,0.1956,37.32,25.62,131,34.36,31.08,41.41,36.86,0.104,0.148,0,0,0,0,3.74,2.18,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.24221,6.32092,wall_collision
222,44634,0.1755,0.0915,13.69,7.14,78,31.29,29.14,34.23,34.96,0.136,0.128,0,0,0,0,2.94,1.62,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
223,44812,0.1570,0.2203,27.95,39.21,178,39.93,41.93,58.28,53.77,0.108,0.116,0,0,0,1,4.38,4.99,21.9,78.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
224,44983,0.1370,0.2163,23.43,36.99,171,32.16,34.44,45.50,40.55,0.110,0.134,0,0,0,1,3.84,5.39,17.5,82.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
225,45981,0.1147,0.1120,114.51,111.73,998,37.51,37.19,49.20,46.74,0.119,0.120,0,0,0,0,3.95,17.20,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,-0.07723,7.08590,car_collision
226,46176,0.2393,0.2978,46.67,58.07,195,27.49,28.88,34.43,34.04,0.113,0.135,0,0,0,0,3.65,1.27,42.1,57.9,NaN,NaN,NaN,NaN,NaN,NaN,-0.03075,1.16659,wall_collision
227,46304,0.0193,0.0953,2.47,12.20,128,32.10,34.50,46.54,41.68,0.098,0.104,0,0,0,1,3.76,3.06,43.8,56.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
228,46466,0.3202,0.2550,51.87,41.31,162,37.63,35.22,43.38,41.26,0.138,0.099,0,0,0,0,3.90,1.26,98.1,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
229,48059,0.1282,0.1244,204.24,198.25,1593,37.84,37.82,55.78,49.22,0.129,0.123,0,0,0,0,2.89,21.21,99.9,0.1,NaN,NaN,NaN,NaN,NaN,NaN,-0.01156,3.27407,car_collision
230,48139,0.0803,0.1298,6.43,10.39,80,31.95,34.96,40.40,44.06,0.110,0.103,0,0,0,0,2.99,1.50,36.2,63.8,NaN,NaN,NaN,NaN,NaN,NaN,-0.29741,1.41207,car_collision
231,48285,0.0330,0.0186,4.81,2.71,146,34.67,32.32,42.05,41.86,0.110,0.102,0,0,0,0,3.57,3.79,99.3,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
232,48469,0.0955,0.1072,17.56,19.72,184,36.52,38.41,52.14,45.39,0.086,0.124,0,0,0,1,3.73,4.96,26.6,73.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,car_collision
233,48607,0.2227,0.3257,30.73,44.95,138,28.85,31.77,34.23,36.38,0.120,0.149,0,0,0,1,4.22,1.84,27.5,72.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wall_collision
234,48927,0.0265,0.0732,8.49,23.42,320,31.85,32.29,41.24,41.79,0.135,0.125,0,0,0,1,2.83,5.83,11.2,88.8,NaN,NaN,NaN,NaN,NaN,NaN,0.12794,8.57032,car_collision
